제품코드,제품명,성분코드,성분명,최대투여기간일수,공고일자,공고번호,급여구분
667400790,리피뎀주_(250mL),514200BIJ,medium chain triglyceride,7,2023-05-31,20230269,비급여
667400781,리피뎀주_(100mL),612500BIJ,medium chain triglyceride,7,2023-05-31,20230269,비급여
667400800,리피뎀주_(500mL),612400BIJ,medium chain triglyceride,7,2023-05-31,20230269,급여
642202480,아락실큐정_(1정),B05000ATB,bisacodyl,7,2023-11-08,20230532,비급여
658105011,굿모닝에스과립_(4.8g),D15900AGN,sennae fructus powder,7,2023-11-08,20230532,비급여
644602120,다이락스-큐정_(1정),A27400ATE,bisacodyl,7,2023-11-08,20230532,비급여
623004930,듀오그린정_(1정),A55700ATE,bisacodyl,7,2023-11-08,20230532,비급여
55102470,비코윈정_(1정),A55700ATE,bisacodyl,7,2023-11-08,20230532,비급여
645210300,인크린정_(1정),A55700ATE,bisacodyl,7,2023-11-08,20230532,비급여
694200400,생장환에스정_(1정),A55700ATE,bisacodyl,7,2023-11-08,20230532,비급여
669603220,코딜로드정_(1정),A55800ATE,bisacodyl,7,2023-11-08,20230532,비급여
623006710,뉴넥스정_(1정),A07300ATE,bisacodyl,7,2023-11-08,20230532,비급여
664700220,슬림락정_(1정),A42400ATE,bisacodyl,7,2023-11-08,20230532,비급여
642705381,비오파이브과립_(3g),A81400AGN,bacillus mesentericus toa,7,2023-11-08,20230532,비급여
645804390,조이락정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
74200060,둘코락스에스장용정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
72400100,속엔큐정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
656205230,메이큐정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
661904780,슈락스골드장용정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
660402510,비엔티정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
647301830,씨락정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
650204840,비사콜장용정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
694206170,빈비정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
649400250,듀오락스정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
648603270,다비어정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
649802560,엠티정_(1정),292800ATE,bisacodyl,7,2023-11-08,20230532,비급여
651904100,메이킨큐장용정_(1정),D48400ATE,bisacodyl,7,2023-11-08,20230532,비급여
670607600,디유비정_(1정),D74400ATE,bisacodyl,7,2023-11-08,20230532,비급여
52401640,비코딜정_(1정),D74400ATE,bisacodyl,7,2023-11-08,20230532,비급여
643103870,디센트에스정_(1정),C96000ATE,bisacodyl,7,2023-11-08,20230532,비급여
652603940,액티큐정_(1정),C96000ATE,bisacodyl,7,2023-11-08,20230532,비급여
656205240,메이놀정_(1정),C96000ATE,bisacodyl,7,2023-11-08,20230532,비급여
628800750,큐락스정_(1정),C96000ATE,bisacodyl,7,2023-11-08,20230532,비급여
644805040,비사큐정_(1정),C96000ATE,bisacodyl,7,2023-11-08,20230532,비급여
669907370,뉴코딜정_(1정),C96000ATE,bisacodyl,7,2023-11-08,20230532,비급여
653403780,이지굿정_(1정),D04700ATE,bisacodyl,7,2023-11-08,20230532,비급여
670303370,비코그린에스정_(1정),D04700ATE,bisacodyl,7,2023-11-08,20230532,비급여
641706390,장제로큐장용정_(1정),D53100ATE,bisacodyl,7,2023-11-08,20230532,비급여
622802480,비카린엠장용정_(1정),D53100ATE,bisacodyl,7,2023-11-08,20230532,비급여
621802780,세노비아에프정_(1정),D53100ATE,bisacodyl,7,2023-11-08,20230532,비급여
690300370,비코엑스장용정_(1정),D53100ATE,bisacodyl,7,2023-11-08,20230532,비급여
696602080,모닝톡장용연질캡슐_(1캡슐),E26000ACE,bisacodyl,7,2023-11-08,20230532,비급여
647303980,비우다장용연질캡슐_(1캡슐),E26000ACE,bisacodyl,7,2023-11-08,20230532,비급여
54300790,듀얼싹장용연질캡슐_(1캡슐),E26000ACE,bisacodyl,7,2023-11-08,20230532,비급여
674401950,릴리큐장용연질캡슐_(1캡슐),E26000ACE,bisacodyl,7,2023-11-08,20230532,비급여
658106030,굿모닝에이스정_(1정),E06900ATE,bisacodyl,7,2023-11-08,20230532,비급여
656205180,메이센정_(1정),E21300ATE,bisacodyl,7,2023-11-08,20230532,비급여
623005330,유비센정_(1정),E21300ATE,bisacodyl,7,2023-11-08,20230532,비급여
669605490,코딜로드에스정_(1정),E21300ATE,bisacodyl,7,2023-11-08,20230532,비급여
644806420,뉴락스에프정_(1정),E28800ATB,bisacodyl,7,2023-11-08,20230532,비급여
626501440,비오라정_(1정),C93400ATE,bisacodyl,7,2023-11-08,20230532,비급여
641806870,센코딜에프정_(1정),E26500ATE,benfotiamine,7,2023-11-08,20230532,비급여
645804380,조이퀸정_(1정),E44900ATE,bisacodyl,7,2023-11-08,20230532,비급여
640904370,비사린정_(1정),E44900ATE,bisacodyl,7,2023-11-08,20230532,비급여
73200050,클리어미정_(1정),E44900ATE,bisacodyl,7,2023-11-08,20230532,비급여
52402230,비코딜에스정_(1정),E74100ATE,bisacodyl,7,2023-11-08,20230532,비급여
55102860,이지클린장용연질캡슐_(1캡슐),E78400ACS,bisacodyl,7,2023-11-08,20230532,비급여
622802020,비센큐정_(1정),D47900ATE,bisacodyl,7,2023-11-08,20230532,비급여
670304920,비코그린에스플러스정_(1정),E79600ATB,bisacodyl,7,2023-11-08,20230532,비급여
72400500,이로코딜정_(1정),E80900ATB,bisacodyl,7,2023-11-08,20230532,비급여
642004700,센스락유연질캡슐_(1캡슐),E30500ACS,bisacodyl,7,2023-11-08,20230532,비급여
696602090,모닝톡에스장용연질캡슐_(1캡슐),E30700ACE,bisacodyl,7,2023-11-08,20230532,비급여
55102450,그린데이플러스장용연질캡슐_(1캡슐),E30700ACE,bisacodyl,7,2023-11-08,20230532,비급여
644604380,다이락스쎈정_(1정),E70000ATE,aloe extract,7,2023-11-08,20230532,비급여
55102830,비큐원스연질캡슐_(1캡슐),E70200ACS,bisacodyl,7,2023-11-08,20230532,비급여
669605500,코딜로드에프정_(1정),E32000ATB,bisacodyl,7,2023-11-08,20230532,비급여
